month,day,order,country,page1_main_category,colour,location,model_photography,price,price_2,page,total_clicks,browsing_depth,weekday,weekend
6,5,2,46,2,11,2,1,57,1,2,16,2,3,0
4,13,3,9,3,4,1,2,28,2,1,9,2,6,1
7,7,8,29,3,14,6,1,48,1,1,7,2,0,0
6,19,4,29,2,13,1,1,38,2,2,17,3,3,0
5,24,5,29,1,3,4,1,38,2,1,7,3,5,1
5,29,2,29,2,1,3,1,48,2,1,13,3,3,0
7,2,72,29,1,3,3,1,55,1,2,79,4,2,0
7,17,12,29,4,4,3,1,43,1,2,17,5,3,0
8,12,15,29,4,4,3,2,23,2,1,17,5,1,0
4,29,8,9,3,9,5,1,48,1,1,9,1,1,0
7,21,14,29,1,3,5,1,60,1,1,59,3,0,0
6,1,3,29,3,2,3,1,33,2,2,3,2,6,1
5,26,1,29,2,2,4,1,43,2,1,10,2,0,0
4,15,5,29,4,2,6,2,38,1,1,16,4,1,0
7,7,2,29,1,1,5,1,28,2,1,9,3,0,0
5,29,19,29,1,2,3,1,38,2,2,32,5,3,0
7,3,5,29,4,4,4,2,38,1,1,7,1,3,0
7,3,24,29,3,14,2,2,48,1,4,27,4,3,0
6,2,7,29,1,1,6,1,33,2,1,13,3,0,0
4,18,19,24,1,2,3,1,62,1,3,17,3,4,0
4,1,13,29,3,4,2,1,48,1,1,12,2,1,0
8,4,10,29,1,3,4,1,62,1,1,8,1,0,0
7,23,12,29,3,6,5,1,20,2,3,15,3,2,0
4,10,1,29,2,2,4,1,67,1,1,4,1,3,0
5,17,11,24,4,2,2,1,43,1,1,11,2,5,1
7,28,6,29,3,4,2,1,48,1,1,13,5,0,0
6,8,20,29,4,11,3,2,28,2,3,16,5,6,1
5,11,3,29,2,2,4,1,43,2,1,3,1,6,1
7,31,1,29,2,13,1,1,38,2,2,15,5,3,0
6,3,4,29,4,7,1,1,23,2,2,7,3,1,0
7,14,7,25,4,2,1,1,48,1,1,17,5,0,0
6,21,77,29,1,1,1,1,62,1,2,60,5,5,1
5,22,4,22,1,1,6,1,33,2,1,6,1,3,0
7,28,3,29,1,3,3,1,82,1,1,13,5,0,0
4,22,13,29,2,13,3,1,57,1,2,26,4,1,0
5,6,4,29,1,2,1,1,62,1,3,10,3,1,0
4,29,2,29,4,2,1,1,33,2,4,2,4,1,0
4,5,9,29,1,3,3,1,82,1,1,14,1,5,1
6,3,2,29,3,9,5,1,48,1,1,2,1,1,0
7,24,16,29,1,4,6,1,38,2,1,37,1,3,0
4,14,20,29,2,12,1,1,67,1,2,22,3,0,0
7,24,4,29,4,4,4,1,33,2,1,18,3,3,0
7,11,13,29,4,2,1,1,48,1,2,12,4,4,0
7,11,2,29,2,2,4,1,43,2,1,6,1,4,0
7,29,1,29,2,4,1,1,57,1,1,3,1,1,0
4,10,7,9,1,3,3,1,43,2,1,20,1,3,0
5,15,2,29,2,6,3,1,38,2,2,3,2,3,0
6,8,4,29,1,6,4,1,38,2,2,5,2,6,1
4,16,2,29,3,11,2,1,48,1,1,5,3,2,0
7,9,2,29,4,3,2,1,23,2,1,8,5,2,0
7,29,14,29,2,7,2,1,38,2,2,19,4,1,0
7,6,9,29,3,14,2,2,28,2,3,25,4,6,1
5,8,10,29,4,3,2,1,23,2,1,44,4,3,0
4,1,1,29,1,14,5,2,33,2,1,5,2,1,0
4,19,5,24,2,13,3,1,57,1,2,8,2,5,1
4,2,15,29,3,11,2,1,48,1,1,18,4,2,0
4,21,4,29,2,6,5,1,38,2,2,4,3,0,0
5,9,15,29,2,12,1,1,52,1,1,15,3,4,0
7,25,2,9,1,2,6,1,38,2,2,9,4,4,0
5,17,1,9,3,14,1,1,57,1,2,12,3,5,1
6,28,1,29,1,1,3,1,38,2,2,49,3,5,1
6,15,3,29,2,13,1,1,38,2,2,3,2,6,1
7,14,27,29,4,2,1,1,43,1,3,28,5,0,0
6,25,3,29,4,4,2,1,38,1,1,7,4,2,0
4,23,5,29,2,2,4,1,67,1,1,10,1,2,0
7,30,6,29,2,12,1,1,52,1,1,17,4,2,0
7,14,29,29,3,4,5,2,26,2,3,34,4,0,0
7,23,6,29,4,4,5,2,38,1,1,10,5,2,0
6,18,1,29,1,1,5,1,28,2,1,9,4,2,0
5,20,1,24,1,14,5,2,33,2,1,1,1,1,0
8,7,9,29,4,3,1,1,38,1,1,9,5,3,0
6,5,9,29,1,3,3,1,82,1,1,46,5,3,0
5,20,6,29,2,2,4,1,38,2,1,11,1,1,0
4,15,1,46,1,3,2,1,43,2,1,1,1,1,0
6,24,9,29,4,4,5,2,38,1,1,10,1,1,0
4,2,27,29,4,12,1,2,33,2,5,24,5,2,0
4,10,2,29,4,9,4,2,43,1,4,7,4,3,0
4,20,2,29,1,3,2,2,38,2,1,4,2,6,1
4,14,5,29,2,10,2,1,52,1,1,16,4,0,0
4,25,10,29,2,2,4,1,43,2,1,13,2,4,0
5,21,2,29,3,11,2,1,48,1,1,7,5,2,0
5,22,11,29,1,2,4,1,38,2,1,19,3,3,0
4,20,13,29,2,4,1,1,57,1,1,17,2,6,1
7,13,2,29,1,3,2,2,38,2,1,2,1,6,1
5,3,13,16,3,7,2,1,28,2,3,17,3,5,1
6,2,4,29,1,1,5,1,38,2,2,19,5,0,0
4,28,6,29,2,2,4,1,38,2,1,11,4,0,0
5,24,4,29,1,3,3,1,82,1,1,5,1,5,1
6,20,1,29,1,8,1,1,28,2,1,16,3,4,0
8,13,61,29,4,6,6,2,38,1,4,51,4,2,0
4,20,3,29,2,12,5,2,62,1,1,12,2,6,1
6,8,16,29,4,6,2,2,28,2,2,44,5,6,1
4,1,9,29,1,2,6,1,62,1,1,10,3,1,0
7,30,3,29,1,3,4,1,38,2,1,3,1,2,0
4,15,14,29,4,7,6,1,33,2,1,9,2,1,0
4,25,16,29,4,6,6,2,38,1,4,16,5,4,0
7,15,91,29,3,14,2,2,28,2,3,92,5,1,0
4,26,13,29,3,4,2,1,48,1,1,31,4,5,1
5,13,3,29,1,6,5,2,62,1,2,3,2,1,0
4,12,4,9,3,4,5,2,26,2,3,3,3,5,1
6,1,9,29,3,14,6,1,48,1,1,8,1,6,1
5,16,5,29,2,9,4,1,38,2,2,8,3,4,0
4,6,2,44,3,9,4,2,28,2,1,20,4,6,1
7,31,11,46,2,10,2,1,52,1,1,12,3,3,0
6,17,6,29,4,4,3,1,43,1,2,29,5,1,0
4,19,2,29,2,6,5,2,33,2,2,6,2,5,1
4,7,2,29,4,11,3,2,28,2,3,2,4,0,0
5,16,2,29,1,1,5,1,28,2,1,26,3,4,0
6,7,1,29,4,9,5,1,43,1,2,11,4,5,1
7,31,4,29,4,14,3,2,28,2,4,4,4,3,0
7,10,2,29,1,14,5,2,33,2,1,1,1,3,0
7,21,16,9,3,5,1,2,33,2,4,14,4,0,0
6,3,5,9,2,9,5,1,38,2,1,10,2,1,0
4,11,2,29,1,2,6,1,62,1,1,2,1,4,0
7,6,1,29,2,12,6,1,52,1,1,10,5,6,1
6,11,4,29,2,6,3,1,38,2,2,6,2,2,0
4,5,22,29,4,2,6,1,28,2,1,37,4,5,1
4,20,9,29,1,3,2,1,43,2,1,9,3,6,1
5,26,3,29,4,14,4,1,28,2,3,10,4,0,0
7,16,2,29,2,2,3,1,57,1,2,1,2,2,0
7,16,120,29,3,6,1,1,77,1,3,113,4,2,0
7,23,54,24,3,2,4,2,48,1,2,63,4,2,0
7,23,1,29,3,14,6,1,57,1,3,2,4,2,0
4,19,33,29,4,2,1,1,48,1,2,55,5,5,1
5,27,8,29,1,2,4,1,38,2,1,5,1,1,0
5,18,4,34,2,9,5,1,57,1,2,5,3,6,1
4,16,11,9,1,3,2,1,43,2,1,15,3,2,0
4,6,2,29,4,2,1,1,48,1,1,2,1,6,1
5,19,12,29,4,1,3,2,28,2,4,14,4,0,0
5,5,10,9,2,9,4,1,38,2,2,9,2,0,0
7,22,4,29,2,4,1,1,57,1,1,4,5,1,0
5,26,3,29,3,14,4,1,43,1,1,3,1,0,0
6,18,4,29,1,3,4,1,38,2,1,9,2,2,0
7,17,11,29,2,12,1,1,67,1,2,14,4,3,0
4,4,1,29,3,11,2,1,48,1,1,1,1,4,0
6,25,4,29,3,14,6,1,57,1,3,8,3,2,0
5,9,2,29,1,3,1,1,43,2,1,1,1,4,0
4,8,20,29,3,9,6,1,50,1,2,17,3,1,0
4,10,21,24,1,14,6,2,33,2,2,26,5,3,0
4,1,7,24,2,12,6,1,52,1,1,8,2,1,0
4,17,1,9,3,6,3,1,48,1,1,3,4,3,0
7,18,18,29,1,2,4,1,60,1,2,28,4,4,0
8,6,19,29,3,2,5,1,33,2,2,23,3,2,0
7,10,1,29,1,6,5,2,62,1,2,5,4,3,0
7,21,5,29,4,2,3,1,28,2,1,5,1,0,0
6,17,6,29,1,3,2,2,38,2,1,10,4,1,0
7,14,1,29,3,9,5,1,23,2,1,12,2,0,0
7,28,2,29,4,14,1,2,33,2,4,2,4,0,0
5,16,7,9,3,12,1,1,43,1,1,7,1,4,0
4,17,10,29,3,14,1,1,57,1,2,16,4,3,0
4,15,9,29,2,10,2,1,52,1,1,18,1,1,0
8,4,11,9,3,14,6,1,57,1,3,19,4,0,0
7,25,7,29,4,11,1,2,33,2,5,7,5,4,0
5,9,5,29,2,12,1,1,67,1,2,14,3,4,0
5,4,4,9,3,2,4,1,48,1,3,12,4,6,1
6,9,23,9,2,3,1,2,57,1,1,35,3,0,0
8,3,3,29,2,10,2,1,52,1,1,4,5,6,1
8,6,26,29,4,2,2,1,43,1,1,27,4,2,0
5,11,52,9,1,2,4,1,60,1,2,55,4,6,1
4,29,7,24,1,1,1,1,62,1,2,12,2,1,0
6,11,10,29,3,14,6,1,57,1,3,10,3,2,0
8,1,11,29,3,13,1,1,48,1,4,9,4,4,0
6,26,3,29,2,2,2,1,52,1,1,3,1,3,0
5,24,1,9,3,13,3,1,48,1,1,1,1,5,1
8,3,3,29,2,2,4,1,62,1,2,13,5,6,1
6,6,34,29,1,6,4,1,38,2,2,31,3,4,0
4,23,3,34,2,1,3,1,48,2,1,4,2,2,0
4,23,3,29,3,7,6,1,48,1,2,4,2,2,0
6,2,9,29,3,6,2,1,33,2,1,16,4,0,0
6,27,5,29,1,3,1,1,43,2,1,5,1,4,0
4,20,10,29,1,1,1,1,62,1,2,10,3,6,1
4,2,24,24,1,1,5,1,38,2,2,29,3,2,0
5,2,10,29,1,1,5,1,28,2,1,10,2,4,0
4,22,14,29,3,11,2,1,48,1,1,16,3,1,0
7,29,26,29,3,12,1,1,43,1,1,49,3,1,0
4,3,4,29,3,12,5,1,33,2,2,18,5,3,0
7,20,12,29,4,4,1,1,43,1,4,12,4,6,1
8,6,10,29,4,4,5,2,38,1,1,15,1,2,0
7,7,8,29,3,14,6,1,48,1,1,15,4,0,0
7,28,2,29,1,1,4,2,43,2,2,1,2,0,0
6,2,3,29,3,9,6,1,48,1,1,4,2,0,0
4,5,6,29,2,6,5,1,38,2,2,17,5,5,1
4,11,7,29,3,7,6,1,48,1,2,8,3,4,0
5,13,3,9,3,13,2,1,28,2,3,12,3,1,0
4,8,2,29,1,3,2,2,38,2,1,3,1,1,0
7,26,3,29,1,3,4,1,38,2,1,5,5,5,1
4,28,28,29,2,11,2,1,57,1,2,24,3,0,0
6,25,2,29,2,9,5,1,57,1,2,2,2,2,0
6,28,41,29,3,11,3,1,55,1,3,49,3,5,1
6,7,2,9,1,1,5,1,28,2,1,8,3,5,1
6,16,2,29,1,1,5,1,28,2,1,18,4,0,0
5,14,1,29,3,9,5,1,48,1,1,3,1,2,0
8,1,1,29,1,3,2,2,38,2,1,2,2,4,0
7,25,6,29,2,9,5,1,38,2,1,7,1,4,0
6,9,4,9,1,3,3,1,43,2,1,11,4,0,0
4,11,10,29,4,9,1,1,33,2,3,10,4,4,0
7,9,14,29,3,12,5,1,33,2,2,44,4,2,0
4,30,24,29,4,9,6,2,48,1,2,22,4,2,0
7,22,11,29,4,2,1,1,43,1,3,15,5,1,0
5,23,5,29,3,7,2,1,28,2,3,6,3,4,0
7,16,2,29,4,4,2,1,38,1,1,2,1,2,0
5,13,9,29,4,9,1,1,33,2,3,22,4,1,0
4,3,30,29,4,11,6,2,23,2,3,45,5,3,0
6,19,12,29,2,13,1,1,38,2,2,34,4,3,0
4,27,2,29,4,9,4,2,33,2,3,2,3,6,1
6,14,1,46,1,3,1,1,43,2,1,1,1,5,1
5,16,8,29,1,3,3,1,43,2,1,11,3,4,0
6,24,24,29,1,3,4,1,62,1,1,25,4,1,0
8,3,128,29,2,6,3,1,38,2,2,157,5,6,1
8,10,5,46,4,4,4,1,33,2,1,5,3,6,1
4,29,90,29,4,9,4,2,43,1,4,88,5,1,0
7,16,5,46,3,12,1,1,43,1,1,5,1,2,0
7,11,11,29,2,4,1,1,57,1,1,8,3,4,0
5,27,4,24,1,3,4,1,38,2,1,4,2,1,0
6,2,2,16,3,4,1,2,28,2,1,8,2,0,0
8,6,1,29,2,10,2,1,52,1,1,1,1,2,0
4,20,6,29,3,9,6,1,48,1,1,6,3,6,1
4,27,2,29,1,8,1,1,28,2,1,2,1,6,1
6,7,30,16,4,14,4,1,28,2,3,75,5,5,1
4,20,4,29,2,9,4,1,57,1,2,6,2,6,1
4,4,16,29,1,3,2,1,43,2,1,44,4,4,0
7,3,11,29,2,7,2,1,38,2,2,19,5,3,0
7,24,3,29,1,3,3,1,43,2,1,4,1,3,0
8,9,13,29,3,4,5,2,26,2,3,27,4,5,1
4,17,3,29,1,3,2,2,38,2,1,16,4,3,0
6,27,10,29,3,9,6,1,50,1,2,13,3,4,0
8,5,3,29,4,4,3,2,23,2,1,5,1,1,0
4,8,3,29,2,2,3,1,57,1,2,7,4,1,0
5,14,4,29,3,11,2,1,48,1,1,7,4,2,0
5,14,41,29,3,14,6,1,43,1,2,34,3,2,0
5,16,1,46,2,12,1,1,52,1,1,1,1,4,0
7,18,4,29,1,3,3,1,62,1,1,3,1,4,0
6,22,4,24,3,2,4,2,28,2,2,10,3,6,1
4,29,21,9,2,7,2,1,38,2,2,51,4,1,0
5,6,3,29,2,11,2,1,57,1,2,6,3,1,0
7,13,3,9,3,9,5,1,23,2,1,26,4,6,1
4,10,14,29,2,9,5,1,57,1,2,71,3,3,0
8,1,7,9,2,10,2,1,52,1,1,8,3,4,0
7,31,1,46,2,4,1,1,57,1,1,4,1,3,0
7,10,10,29,1,2,6,1,62,1,1,22,4,3,0
4,2,2,9,1,1,6,1,33,2,1,3,2,2,0
6,21,17,29,3,7,6,1,48,1,2,29,5,5,1
7,14,2,29,4,7,2,1,43,1,5,7,5,0,0
6,23,4,29,2,2,4,1,43,2,1,8,3,0,0
6,16,12,29,3,6,1,2,57,1,4,17,4,0,0
4,4,26,34,2,2,4,1,67,1,1,50,4,4,0
4,16,24,21,4,2,2,2,43,1,5,39,5,2,0
6,3,8,29,4,14,2,2,48,1,5,10,5,1,0
6,9,2,29,4,6,2,2,28,2,2,1,2,0,0
6,22,1,29,2,2,5,1,62,1,1,1,1,6,1
7,12,1,29,3,14,2,2,28,2,3,2,3,5,1
5,7,2,29,2,9,5,1,38,2,1,7,2,2,0
8,5,7,29,3,6,1,2,57,1,4,9,4,1,0
7,31,2,29,1,6,1,1,62,1,3,2,3,3,0
4,24,10,9,3,14,6,1,48,1,1,12,2,3,0
4,13,3,9,2,10,2,1,52,1,1,3,1,6,1
5,18,15,29,3,14,6,1,48,1,1,13,1,6,1
7,24,2,29,2,1,3,1,48,2,1,2,1,3,0
5,16,31,9,3,6,1,2,57,1,4,31,4,4,0
5,31,2,29,3,6,5,1,33,2,1,6,4,5,1
5,29,7,16,2,1,3,1,48,2,1,5,1,3,0
8,7,9,29,1,1,5,1,28,2,1,7,2,3,0
4,2,2,29,1,3,2,2,38,2,1,7,2,2,0
8,11,12,29,2,13,3,1,57,1,2,31,5,0,0
6,1,2,29,3,13,6,1,28,2,1,6,2,6,1
7,18,1,29,1,4,6,1,38,2,1,3,1,4,0
5,14,11,29,4,3,1,1,38,1,1,10,1,2,0
7,30,2,29,3,9,6,1,50,1,2,5,4,2,0
7,12,3,29,2,2,4,1,43,2,1,57,5,5,1
8,5,1,29,2,9,5,1,57,1,2,3,2,1,0
6,24,12,29,3,4,5,2,26,2,3,25,4,1,0
4,10,3,29,2,10,2,1,52,1,1,5,3,3,0
7,21,1,46,3,5,1,2,33,2,4,9,5,0,0
7,30,1,29,3,12,1,1,43,1,1,10,4,2,0
4,12,2,29,1,2,1,2,38,2,2,11,2,5,1
6,1,3,34,1,6,4,1,38,2,2,4,2,6,1
5,26,6,46,2,2,5,1,62,1,1,8,1,0,0
8,7,7,16,1,8,1,1,28,2,1,8,1,3,0
6,4,8,29,1,6,5,2,62,1,2,11,2,2,0
7,9,3,29,1,1,6,1,33,2,1,33,4,2,0
6,10,2,29,2,3,1,2,57,1,1,2,1,1,0
6,17,9,29,4,2,5,2,33,2,2,29,5,1,0
8,2,2,29,2,2,4,1,43,2,1,17,2,5,1
6,26,15,24,1,3,4,1,38,2,1,26,3,3,0
4,4,2,29,1,3,4,1,38,2,1,2,1,4,0
4,21,2,29,3,6,1,2,57,1,4,4,4,0,0
5,25,11,29,2,2,4,1,62,1,2,20,4,6,1
7,21,8,9,3,4,5,2,26,2,3,7,4,0,0
7,30,17,29,2,2,4,1,67,1,1,18,3,2,0
8,12,1,29,2,12,5,2,62,1,1,4,3,1,0
5,2,3,29,4,9,1,1,33,2,3,6,5,4,0
5,7,2,29,1,3,1,1,43,2,1,25,5,2,0
5,18,1,29,4,7,6,1,33,2,1,3,1,6,1
8,5,5,29,2,9,5,1,38,2,1,5,2,1,0
4,7,5,29,3,12,2,1,33,2,2,7,3,0,0
4,20,4,9,3,13,6,1,28,2,1,16,3,6,1
8,7,5,29,1,2,3,1,38,2,2,8,2,3,0
4,2,16,29,1,2,6,1,62,1,1,15,3,2,0
8,10,4,9,1,4,6,1,38,2,1,11,3,6,1
7,12,4,29,1,3,2,2,38,2,1,28,5,5,1
8,10,3,29,4,12,1,2,33,2,5,3,5,6,1
7,9,2,29,1,4,6,1,38,2,1,9,4,2,0
7,8,14,46,3,6,1,2,57,1,4,17,4,1,0
7,8,13,29,4,2,2,2,38,1,4,13,5,1,0
6,12,28,29,4,11,6,2,23,2,3,28,5,3,0
4,23,7,29,1,1,5,1,28,2,1,23,3,2,0
5,14,2,29,1,3,4,1,38,2,1,3,1,2,0
6,4,2,41,4,2,2,1,43,1,1,2,1,2,0
4,2,1,29,4,3,1,1,38,1,1,8,5,2,0
6,5,12,29,4,4,5,1,38,1,1,14,5,3,0
5,25,10,29,1,1,5,1,38,2,2,10,3,6,1
4,8,28,29,2,6,5,1,38,2,2,41,4,1,0
5,22,4,29,3,13,6,1,28,2,1,4,3,3,0
4,18,8,29,2,2,4,1,67,1,1,13,2,4,0
4,15,3,9,1,2,4,1,38,2,1,3,1,1,0
5,11,1,29,1,1,1,1,62,1,2,2,2,6,1
4,6,1,9,2,4,1,1,57,1,1,1,1,6,1
6,27,12,29,3,12,2,1,33,2,2,10,5,4,0
4,16,25,29,4,7,1,1,23,2,2,35,5,2,0
7,26,7,29,1,2,1,2,38,2,2,15,5,5,1
5,6,5,29,1,2,1,1,62,1,3,6,3,1,0
6,23,15,9,2,13,3,1,57,1,2,17,2,0,0
4,30,10,9,2,7,2,1,38,2,2,10,3,2,0
8,4,11,29,1,2,4,1,38,2,1,12,1,0,0
6,9,4,29,2,2,3,1,57,1,2,4,2,0,0
7,22,6,29,1,3,2,1,43,2,1,4,1,1,0
7,15,2,29,4,3,1,1,38,1,1,3,1,1,0
5,25,14,29,4,14,5,1,33,2,3,13,5,6,1
4,27,5,29,4,4,3,1,43,1,2,5,2,6,1
4,23,1,29,2,2,4,1,67,1,1,9,2,2,0
6,12,1,29,3,7,6,1,48,1,2,2,3,3,0
5,17,6,29,2,7,2,1,38,2,2,8,2,5,1
5,17,26,29,1,6,2,2,33,2,2,62,3,5,1
4,27,4,29,3,9,5,1,23,2,1,6,3,6,1
4,18,10,29,2,1,3,1,48,2,1,12,1,4,0
4,23,3,29,1,3,2,1,43,2,1,9,2,2,0
6,1,3,9,1,2,3,1,38,2,2,3,3,6,1
4,28,6,29,1,4,2,1,43,2,3,18,4,0,0
4,16,6,29,1,3,3,1,43,2,1,11,1,2,0
7,12,11,29,4,9,6,2,48,1,2,9,2,5,1
8,2,2,29,2,2,4,1,43,2,1,5,1,5,1
6,2,5,16,3,14,3,1,28,2,2,8,2,0,0
4,30,2,29,4,4,2,1,38,1,1,2,1,2,0
8,6,16,29,4,14,1,1,43,1,3,15,5,2,0
4,21,9,3,3,14,2,2,28,2,3,16,5,0,0
6,27,12,29,4,12,4,2,28,2,4,13,4,4,0
4,2,5,29,2,13,3,1,57,1,2,5,3,2,0
7,9,4,29,3,6,4,2,52,1,2,4,3,2,0
4,8,1,24,1,8,1,1,28,2,1,73,5,1,0
6,23,4,29,3,14,6,1,48,1,1,6,2,0,0
7,23,5,46,4,4,3,1,43,1,2,4,5,2,0
4,21,1,29,4,2,1,1,48,1,1,3,4,0,0
5,28,15,29,1,1,1,1,62,1,2,34,5,2,0
6,6,3,29,1,3,2,1,43,2,1,3,1,4,0
4,10,16,29,3,14,6,1,48,1,1,48,3,3,0
5,24,33,29,4,4,4,2,38,1,1,28,5,5,1
4,14,13,29,1,3,1,1,43,2,1,12,1,0,0
4,13,6,29,1,1,5,1,38,2,2,14,2,6,1
4,19,3,29,4,4,5,2,38,1,1,10,3,5,1
5,23,2,29,2,2,4,1,43,2,1,3,1,4,0
4,3,5,29,3,13,3,1,48,1,1,10,3,3,0
7,10,11,29,1,4,2,1,62,1,2,22,4,3,0
7,3,1,29,2,4,1,1,57,1,1,1,1,3,0
6,22,5,29,4,2,2,1,43,1,1,7,3,6,1
6,12,1,29,4,3,1,1,38,1,1,8,5,3,0
4,29,11,29,4,2,1,1,43,1,3,10,3,1,0
6,28,2,29,1,14,5,2,33,2,1,3,1,5,1
5,25,9,29,3,6,3,1,48,1,1,37,4,6,1
7,21,6,29,4,7,1,1,23,2,2,7,2,0,0
6,23,21,9,2,13,3,1,57,1,2,17,2,0,0
8,12,3,29,1,3,4,1,62,1,1,4,2,1,0
5,2,3,46,1,3,3,1,82,1,1,3,1,4,0
5,12,3,29,3,5,1,2,33,2,4,2,4,0,0
5,23,21,29,3,13,1,1,48,1,4,12,4,4,0
8,6,28,29,2,2,6,1,48,2,2,50,5,2,0
7,24,23,29,2,12,6,1,52,1,1,18,3,3,0
6,14,6,29,3,14,2,2,28,2,3,2,3,5,1
8,5,1,29,2,6,6,2,38,2,1,6,1,1,0
8,2,9,29,1,4,1,1,38,2,3,10,3,5,1
8,12,3,29,2,11,2,1,57,1,2,2,2,1,0
5,1,21,29,3,12,1,1,48,1,2,20,2,3,0
6,18,15,29,2,2,5,1,62,1,1,12,5,2,0
4,20,7,29,3,9,5,2,20,2,3,9,3,6,1
5,5,1,29,2,9,5,1,57,1,2,2,2,0,0
4,18,5,29,3,13,3,1,48,1,1,14,3,4,0
6,4,5,29,2,13,1,1,38,2,2,25,5,2,0
6,9,5,29,4,2,6,2,38,1,1,7,5,0,0
4,1,6,44,3,9,6,1,48,1,1,9,5,1,0
6,22,26,29,3,14,5,1,48,1,2,84,4,6,1
6,6,6,29,3,14,6,1,38,2,3,10,4,4,0
4,5,1,29,3,14,1,1,57,1,2,1,2,5,1
4,16,1,29,1,3,3,1,55,1,2,5,3,2,0
4,16,2,29,4,7,6,1,33,2,1,2,1,2,0
4,2,5,29,4,9,5,1,43,1,2,55,5,2,0
7,1,4,44,2,9,5,1,38,2,1,4,1,1,0
8,1,14,29,4,3,1,1,28,2,1,14,4,4,0
5,14,10,9,2,13,3,1,57,1,2,11,2,2,0
5,5,6,9,2,7,2,1,38,2,2,9,2,0,0
8,1,1,29,2,1,3,1,48,2,1,1,1,4,0
4,29,3,29,2,2,4,1,67,1,1,10,2,1,0
7,20,26,29,3,2,4,1,48,1,3,32,4,6,1
7,31,27,29,3,6,1,2,57,1,4,30,5,3,0
5,12,1,29,3,2,3,2,48,1,1,2,4,0,0
5,5,3,9,2,10,2,1,52,1,1,4,2,0,0
5,19,6,29,4,14,2,2,48,1,5,7,5,0,0
5,7,1,29,2,4,3,2,52,1,1,7,3,2,0
4,25,8,29,3,4,5,2,26,2,3,16,4,4,0
4,17,12,29,2,2,4,1,43,2,1,12,1,3,0
7,29,1,29,1,3,2,2,38,2,1,1,1,1,0
4,18,55,29,4,2,6,1,43,1,2,63,5,4,0
8,1,5,29,4,2,6,1,43,1,2,7,4,4,0
6,9,19,29,1,1,4,2,43,2,2,26,5,0,0
5,29,18,31,3,14,6,1,48,1,1,23,4,3,0
8,9,5,29,2,2,4,1,38,2,1,9,2,5,1
7,8,9,29,2,2,4,1,67,1,1,8,2,1,0
6,29,7,29,3,4,5,2,26,2,3,6,5,6,1
5,4,13,29,1,6,1,1,62,1,3,43,4,6,1
5,21,5,9,2,6,5,1,38,2,2,9,4,2,0
7,12,5,29,1,3,3,1,43,2,1,5,1,5,1
4,2,2,29,4,2,1,1,48,1,1,2,1,2,0
5,7,15,29,2,10,2,1,52,1,1,14,2,2,0
4,1,1,9,1,14,5,2,33,2,1,7,2,1,0
5,25,18,29,4,2,5,2,43,1,4,15,4,6,1
7,24,7,29,2,10,2,1,52,1,1,7,4,3,0
4,10,4,9,1,2,4,1,38,2,1,5,3,3,0
6,18,4,29,4,4,4,2,65,1,1,6,2,2,0
8,1,1,9,1,1,1,1,62,1,2,8,3,4,0
4,8,23,29,3,12,1,1,48,1,2,25,3,1,0
7,15,8,29,3,13,3,1,48,1,1,16,2,1,0
6,12,4,29,2,12,5,2,62,1,1,7,1,3,0
4,6,4,29,1,6,1,1,62,1,3,5,3,6,1
8,4,10,29,3,14,2,2,28,2,3,20,4,0,0
5,6,20,29,2,12,6,1,52,1,1,26,3,1,0
4,14,7,29,3,6,2,1,33,2,1,9,3,0,0
4,18,14,9,3,4,5,2,26,2,3,18,4,4,0
7,21,15,29,2,2,4,1,38,2,1,19,4,0,0
4,21,29,29,4,4,4,2,65,1,1,37,2,0,0
4,10,1,29,1,3,1,1,43,2,1,7,1,3,0
4,11,22,29,4,6,4,2,48,1,5,23,5,4,0
4,16,14,29,1,14,6,2,33,2,2,19,3,2,0
7,16,8,29,1,8,1,1,28,2,1,13,4,2,0
8,12,13,24,4,4,4,2,65,1,1,12,5,1,0
5,13,6,29,3,13,2,1,28,2,3,8,4,1,0
7,23,5,16,3,5,2,2,52,1,4,5,4,2,0
4,2,5,29,1,2,6,1,62,1,1,9,2,2,0
4,15,1,9,1,1,5,1,28,2,1,4,3,1,0
5,12,10,29,2,10,2,1,52,1,1,8,2,0,0
5,23,4,29,4,7,1,1,23,2,2,6,3,4,0
5,6,18,9,3,2,3,2,48,1,1,21,4,1,0
5,13,3,29,2,2,4,1,67,1,1,3,1,1,0
4,30,14,29,2,10,2,1,52,1,1,11,2,2,0
4,9,40,24,4,14,2,1,28,2,4,31,4,2,0
5,9,1,29,1,3,2,1,43,2,1,23,3,4,0
5,13,2,46,2,10,2,1,52,1,1,10,4,1,0
8,4,5,29,3,13,1,1,48,1,4,9,4,0,0
4,30,2,29,3,14,6,1,48,1,1,13,3,2,0
7,7,1,29,2,2,4,1,67,1,1,8,2,0,0
6,7,2,41,1,3,4,1,62,1,1,3,1,5,1
4,10,3,29,2,2,4,1,43,2,1,27,2,3,0
6,3,5,9,1,3,2,1,43,2,1,75,3,1,0
5,9,18,29,1,3,2,1,43,2,1,34,5,4,0
6,23,3,29,4,4,5,2,38,1,1,4,4,0,0
5,25,7,29,2,13,3,1,57,1,2,6,2,6,1
8,7,13,29,2,11,2,1,57,1,2,14,4,3,0
