month,day,order,country,page1_main_category,colour,location,model_photography,price,price_2,page,total_clicks,browsing_depth,weekday,weekend
5,24,1,29,2,10,2,1,52,1,1,1,1,5,1
6,4,1,29,1,8,1,1,28,2,1,9,4,2,0
8,9,4,29,3,13,4,2,18,2,3,3,4,5,1
6,11,3,29,1,2,4,1,60,1,2,1,2,2,0
5,7,1,9,2,10,2,1,52,1,1,1,1,2,0
8,6,6,29,3,6,4,1,28,2,3,1,3,2,0
6,2,17,29,3,11,3,1,55,1,3,7,4,0,0
4,8,7,24,3,12,2,1,33,2,2,4,3,1,0
6,4,3,29,3,4,1,2,28,2,1,2,1,2,0
7,2,6,29,4,3,1,1,38,1,1,9,2,2,0
7,8,1,29,3,11,2,1,48,1,1,2,3,1,0
6,24,10,29,3,2,3,1,33,2,2,7,3,1,0
5,10,11,29,4,14,1,1,43,1,3,4,3,5,1
4,21,1,29,4,14,1,1,43,1,3,5,3,0,0
4,30,17,29,2,1,3,1,48,2,1,4,3,2,0
5,13,5,29,2,10,2,1,52,1,1,4,4,1,0
7,17,13,29,3,14,6,1,43,1,2,3,4,3,0
5,25,22,29,1,3,1,1,43,2,1,7,2,6,1
5,18,59,9,3,14,4,1,43,1,1,11,2,6,1
4,8,3,9,3,6,4,1,28,2,3,2,3,1,0
7,4,4,21,3,6,1,2,23,2,1,6,5,4,0
4,22,14,9,1,3,4,1,62,1,1,6,2,1,0
6,11,3,29,2,2,5,1,62,1,1,3,2,2,0
4,25,1,29,2,4,1,1,57,1,1,1,1,4,0
7,22,11,29,3,9,6,1,48,1,1,4,2,1,0
5,5,4,16,2,1,3,1,48,2,1,3,2,0,0
6,19,17,29,3,9,5,1,48,1,1,5,1,3,0
8,6,5,29,1,3,2,2,38,2,1,4,1,2,0
6,7,8,29,2,12,1,1,52,1,1,2,2,5,1
5,24,2,29,2,3,1,2,57,1,1,4,2,5,1
8,3,11,29,4,6,3,2,33,2,2,4,2,6,1
7,20,4,29,1,2,1,1,62,1,3,2,3,6,1
6,30,29,29,2,13,3,1,57,1,2,16,4,0,0
7,24,2,29,2,12,1,1,67,1,2,1,2,3,0
8,4,1,29,4,2,5,2,38,1,1,2,1,0,0
5,25,1,29,1,3,2,1,43,2,1,1,1,6,1
4,2,11,29,2,10,2,1,52,1,1,6,3,2,0
4,3,12,29,4,7,1,1,23,2,2,6,3,3,0
7,16,11,24,1,6,2,1,28,2,3,4,3,2,0
7,8,2,29,2,7,2,1,38,2,2,1,2,1,0
6,9,2,29,1,6,2,2,33,2,2,1,2,0,0
6,5,11,9,2,2,4,1,38,2,1,8,2,3,0
5,16,11,34,1,3,4,1,62,1,1,6,1,4,0
7,30,5,29,1,3,2,1,43,2,1,2,1,2,0
6,20,7,29,3,14,2,2,28,2,3,3,5,4,0
7,30,31,29,2,2,4,1,62,1,2,8,4,2,0
8,10,8,9,1,2,5,1,38,2,2,2,2,6,1
5,26,5,29,3,6,3,1,48,1,1,1,1,0,0
5,17,14,29,4,9,4,2,33,2,3,6,3,5,1
7,11,12,29,4,2,3,1,28,2,1,6,2,4,0
7,29,4,29,3,4,1,2,28,2,1,6,4,1,0
4,5,17,9,1,4,2,1,43,2,3,4,4,5,1
6,3,7,29,3,9,5,1,23,2,1,3,2,1,0
5,16,4,29,3,12,1,1,48,1,2,4,2,4,0
4,24,1,29,1,2,6,1,62,1,1,2,1,3,0
8,12,4,29,3,14,2,2,28,2,3,3,4,1,0
7,8,11,29,1,1,5,1,28,2,1,8,3,1,0
6,2,23,29,1,3,2,2,38,2,1,3,2,0,0
4,7,7,9,1,3,4,1,38,2,1,4,1,0,0
6,26,21,29,4,14,1,2,33,2,4,6,4,3,0
4,26,23,29,3,9,5,2,20,2,3,8,3,5,1
6,19,1,29,3,4,1,2,28,2,1,1,1,3,0
5,17,3,29,3,14,6,1,48,1,1,4,4,5,1
6,11,1,29,2,12,5,2,62,1,1,1,1,2,0
7,23,13,29,3,13,6,1,28,2,1,4,2,2,0
7,22,5,29,1,3,2,1,43,2,1,2,1,1,0
6,6,2,29,1,1,6,1,33,2,2,3,2,4,0
6,8,10,9,3,11,3,1,55,1,3,1,3,6,1
4,1,44,34,4,11,3,2,28,2,3,16,4,1,0
4,19,7,29,4,2,1,1,48,1,2,2,3,5,1
4,14,2,29,4,14,1,2,33,2,4,1,4,0,0
7,9,12,9,3,6,4,1,28,2,3,2,3,2,0
7,3,3,9,2,9,4,1,57,1,2,1,2,3,0
4,19,11,29,3,11,2,1,48,1,1,5,1,5,1
5,1,48,29,4,14,5,1,33,2,3,18,5,3,0
4,26,16,29,3,13,1,1,48,1,4,8,4,5,1
5,13,3,29,1,3,3,1,43,2,1,3,1,1,0
4,8,5,29,3,6,4,1,28,2,3,5,3,1,0
7,5,8,29,2,12,1,1,67,1,2,2,2,5,1
6,7,50,16,4,14,3,2,28,2,4,27,5,5,1
7,25,1,29,2,2,4,1,62,1,2,6,2,4,0
5,3,1,29,2,4,1,1,57,1,1,1,1,5,1
7,11,2,29,4,4,4,2,65,1,1,3,2,4,0
4,13,1,29,4,4,4,2,65,1,1,3,2,6,1
8,5,6,29,3,14,3,1,55,1,3,3,4,1,0
6,18,1,29,2,1,3,1,48,2,1,1,1,2,0
6,30,40,29,1,6,4,1,38,2,2,16,4,0,0
4,9,9,29,1,3,3,1,62,1,1,3,1,2,0
5,27,8,29,2,2,4,1,62,1,2,5,2,1,0
7,15,4,29,2,2,4,1,43,2,1,1,1,1,0
7,6,22,29,4,12,1,2,33,2,5,8,5,6,1
4,8,8,29,2,2,3,1,57,1,2,9,2,1,0
4,5,6,29,4,9,4,2,33,2,3,4,3,5,1
7,9,9,29,1,1,1,1,62,1,2,1,2,2,0
6,24,13,29,3,14,1,1,57,1,2,4,4,1,0
8,12,18,46,3,9,6,1,50,1,2,6,2,1,0
4,7,49,29,3,12,2,1,33,2,2,13,3,0,0
4,10,6,29,4,9,4,2,33,2,3,9,5,3,0
6,17,1,29,1,1,5,1,28,2,1,3,1,1,0
4,24,2,29,1,3,4,1,62,1,1,1,1,3,0
5,2,13,29,4,14,6,1,33,2,4,4,4,4,0
7,27,1,29,2,13,1,1,38,2,2,7,2,6,1
7,18,1,29,3,2,4,1,48,1,3,6,3,4,0
5,17,6,29,1,14,5,2,33,2,1,3,1,5,1
6,22,10,29,3,4,5,2,26,2,3,5,4,6,1
8,6,10,29,4,4,3,2,23,2,1,4,3,2,0
4,9,2,29,4,9,4,2,33,2,3,3,3,2,0
4,17,33,29,4,6,6,2,38,1,4,11,5,3,0
7,27,40,29,4,2,6,2,33,2,4,8,4,6,1
6,3,5,29,2,10,2,1,52,1,1,1,1,1,0
4,6,2,29,2,12,5,2,62,1,1,1,1,6,1
7,26,6,29,3,14,3,1,28,2,2,1,2,5,1
4,4,13,29,1,6,4,1,38,2,2,4,2,4,0
4,30,1,29,2,2,4,1,38,2,1,3,2,2,0
6,26,1,29,1,3,1,1,43,2,1,3,1,3,0
4,1,3,29,4,4,1,1,33,2,2,4,2,1,0
6,26,21,29,2,7,2,1,38,2,2,9,2,3,0
4,25,1,29,1,3,1,1,43,2,1,2,1,4,0
4,17,1,29,1,3,2,2,38,2,1,1,1,3,0
4,1,13,44,4,4,3,2,23,2,1,4,1,1,0
4,13,9,46,4,3,1,1,38,1,1,2,1,6,1
4,7,11,29,1,2,6,1,38,2,2,4,3,0,0
5,13,14,29,3,13,2,1,28,2,3,5,3,1,0
6,27,7,29,1,2,1,1,62,1,3,4,3,4,0
4,22,3,29,4,9,4,2,33,2,3,1,3,1,0
4,7,2,9,1,3,1,1,43,2,1,1,1,0,0
5,30,4,29,2,13,1,1,38,2,2,3,3,4,0
7,11,2,9,1,3,1,1,72,1,1,1,1,4,0
6,11,1,32,1,2,6,1,62,1,1,2,1,2,0
4,8,2,29,1,3,2,2,38,2,1,2,1,1,0
4,30,8,29,3,7,6,1,48,1,2,2,2,2,0
8,12,1,29,2,3,1,2,57,1,1,5,4,1,0
7,7,1,29,3,6,5,1,33,2,1,1,1,0,0
6,25,20,29,4,9,5,1,28,2,3,5,4,2,0
4,7,17,9,1,3,2,1,43,2,1,7,4,0,0
5,8,15,29,2,11,2,1,57,1,2,6,2,3,0
6,16,2,29,3,14,6,1,48,1,1,3,2,0,0
5,8,133,29,4,9,5,1,43,1,4,32,5,3,0
7,1,1,29,4,3,1,1,38,1,1,2,1,1,0
4,18,31,29,4,14,5,1,33,2,3,10,4,4,0
4,14,7,29,4,3,2,1,23,2,1,2,2,0,0
6,17,5,24,1,3,3,1,82,1,1,2,2,1,0
7,12,42,29,3,14,2,2,48,1,4,9,4,5,1
7,3,13,29,4,2,1,1,48,1,1,6,3,3,0
7,21,2,29,2,8,1,1,43,2,2,4,4,0,0
7,31,16,29,4,9,1,1,33,2,3,8,4,3,0
7,10,7,29,1,1,6,1,33,2,1,3,4,3,0
6,9,2,29,1,3,3,1,55,1,2,2,2,0,0
4,2,5,29,1,3,1,1,43,2,1,6,3,2,0
6,12,10,29,2,9,4,1,57,1,2,2,2,3,0
4,28,11,9,3,13,1,1,38,2,3,3,3,0,0
8,3,1,29,3,6,2,1,33,2,1,2,1,6,1
5,14,2,29,1,6,5,2,62,1,2,2,2,2,0
4,4,3,9,1,3,3,1,82,1,1,3,2,4,0
6,24,25,29,4,9,4,2,33,2,3,9,5,1,0
7,27,21,29,3,9,5,2,20,2,3,5,3,6,1
6,14,1,29,1,2,4,1,38,2,1,1,1,5,1
4,16,14,16,3,14,4,1,43,1,1,9,3,2,0
5,22,3,29,4,9,5,1,43,1,2,1,2,3,0
5,5,2,15,1,12,1,2,33,2,2,1,2,0,0
4,19,3,29,1,3,2,2,38,2,1,3,1,5,1
6,9,10,29,4,2,1,1,48,1,2,3,2,0,0
8,11,8,29,1,3,2,1,43,2,1,12,4,0,0
4,30,4,29,1,3,2,1,43,2,1,4,1,2,0
7,11,3,29,1,6,5,2,62,1,2,5,3,4,0
4,1,4,24,2,12,5,2,62,1,1,1,1,1,0
5,6,5,29,1,14,6,2,33,2,2,6,2,1,0
7,26,4,29,1,3,1,1,43,2,1,3,4,5,1
4,4,5,29,2,4,1,1,57,1,1,14,4,4,0
7,11,6,29,4,14,5,1,33,2,3,2,3,4,0
6,1,3,29,2,2,2,1,52,1,1,3,1,6,1
5,22,7,29,1,2,4,1,38,2,1,4,1,3,0
7,18,7,29,1,3,4,1,62,1,1,6,3,4,0
5,27,3,29,1,1,3,1,38,2,2,1,2,1,0
6,12,1,29,2,12,5,2,62,1,1,1,1,3,0
6,26,2,24,1,3,4,1,62,1,1,1,1,3,0
5,2,16,21,4,14,1,1,43,1,3,6,5,4,0
8,9,20,9,3,5,1,2,33,2,4,27,4,5,1
7,14,16,29,2,10,2,1,52,1,1,11,3,0,0
4,18,18,29,3,14,2,2,28,2,3,6,5,4,0
6,4,14,24,2,3,1,2,57,1,1,4,2,2,0
8,6,2,29,4,2,1,1,48,1,1,7,4,2,0
7,2,6,29,1,14,6,2,33,2,2,3,2,2,0
6,30,5,24,1,3,1,1,72,1,1,5,1,0,0
5,23,1,29,2,11,2,1,57,1,2,2,2,4,0
5,24,2,29,3,12,1,1,43,1,1,1,1,5,1
5,4,6,29,1,12,1,2,33,2,2,6,4,6,1
6,13,2,29,1,2,4,1,60,1,2,6,3,4,0
6,29,1,29,2,10,2,1,52,1,1,3,2,6,1
7,28,7,29,2,9,5,1,57,1,2,4,2,0,0
5,5,3,29,1,2,4,1,38,2,1,3,3,0,0
6,6,1,29,3,9,5,1,23,2,1,1,1,4,0
6,19,3,29,1,3,2,1,43,2,1,4,1,3,0
4,1,1,29,4,3,1,1,38,1,1,1,1,1,0
4,15,4,29,2,12,6,1,52,1,1,4,2,1,0
6,17,1,29,2,2,5,1,62,1,1,1,1,1,0
6,8,8,9,1,2,6,1,62,1,1,4,2,6,1
4,23,4,9,1,6,2,1,28,2,3,2,3,2,0
5,8,9,29,1,2,4,1,38,2,1,4,3,3,0
7,12,23,29,4,9,6,2,48,1,2,3,2,5,1
5,1,1,29,1,3,3,1,82,1,1,2,1,3,0
7,27,3,29,2,10,2,1,52,1,1,1,1,6,1
4,5,10,29,4,14,6,1,33,2,4,7,4,5,1
4,1,28,29,4,11,3,2,28,2,3,4,3,1,0
7,10,2,9,1,8,1,1,28,2,1,1,1,3,0
7,28,3,29,2,12,6,1,52,1,1,4,4,0,0
7,16,4,29,4,4,4,2,38,1,1,1,1,2,0
4,5,3,29,1,2,4,1,38,2,1,1,1,5,1
4,13,5,29,1,3,2,1,43,2,1,8,3,6,1
8,7,12,29,4,4,4,1,33,2,1,1,1,3,0
7,24,6,29,3,11,2,1,48,1,1,6,2,3,0
4,22,9,29,2,9,4,1,57,1,2,1,2,1,0
5,30,5,46,1,3,2,2,38,2,1,1,1,4,0
6,15,5,29,1,1,6,1,33,2,1,1,1,6,1
6,6,4,9,1,3,2,2,38,2,1,13,3,4,0
4,8,2,9,1,3,1,1,43,2,1,3,3,1,0
7,25,4,29,3,13,4,2,18,2,3,4,3,4,0
6,12,10,18,4,7,1,1,23,2,2,3,2,3,0
5,5,10,29,1,2,6,1,62,1,1,6,1,0,0
4,25,1,9,2,12,5,2,62,1,1,1,1,4,0
7,16,2,29,1,3,1,1,72,1,1,2,1,2,0
4,19,14,29,2,2,4,1,62,1,2,3,2,5,1
4,15,6,29,2,10,2,1,52,1,1,1,1,1,0
4,17,4,29,2,12,1,1,52,1,1,9,2,3,0
4,9,11,29,4,4,4,1,33,2,2,7,3,2,0
7,11,2,29,1,3,1,1,72,1,1,3,2,4,0
5,16,1,9,2,12,6,1,52,1,1,2,2,4,0
6,4,5,29,2,2,3,1,57,1,2,2,3,2,0
4,4,7,29,2,13,1,1,38,2,2,2,2,4,0
4,7,23,29,4,14,1,1,43,1,3,4,3,0,0
7,23,34,24,2,6,5,2,33,2,2,14,3,2,0
6,10,11,29,1,3,2,1,43,2,1,6,2,1,0
8,3,1,29,4,4,5,1,38,1,1,1,1,6,1
4,7,4,29,4,4,5,1,38,1,1,4,1,0,0
7,19,1,29,1,3,1,1,43,2,1,2,1,5,1
6,10,1,29,3,14,4,1,43,1,1,3,1,1,0
8,4,25,9,3,6,4,2,52,1,2,3,2,0,0
6,30,2,24,3,13,4,2,18,2,3,3,4,0,0
5,30,3,29,4,2,1,1,43,1,3,1,3,4,0
6,30,2,29,2,2,5,1,62,1,1,2,3,0,0
8,12,4,29,4,4,2,1,43,1,3,3,3,1,0
6,14,5,29,4,14,5,1,33,2,3,3,3,5,1
5,20,6,29,3,4,5,2,26,2,3,7,3,1,0
7,18,2,29,3,13,1,1,48,1,4,2,4,4,0
5,22,3,29,1,3,2,2,38,2,1,1,1,3,0
8,12,1,29,1,3,4,1,62,1,1,1,1,1,0
4,27,1,29,3,11,2,1,48,1,1,1,1,6,1
4,17,8,29,1,1,6,1,33,2,1,2,2,3,0
5,29,2,9,2,12,6,1,52,1,1,1,1,3,0
4,11,23,29,2,4,1,1,57,1,1,7,3,4,0
5,8,10,29,4,3,1,1,38,1,1,8,5,3,0
6,30,6,29,4,7,3,2,38,1,3,2,3,0,0
6,26,9,29,2,2,5,1,62,1,1,9,2,3,0
5,6,2,9,1,1,1,1,62,1,2,1,2,1,0
7,2,7,29,2,2,4,1,67,1,1,1,1,2,0
5,30,2,29,3,11,2,1,48,1,1,1,1,4,0
5,13,1,29,1,3,4,1,38,2,1,2,1,1,0
7,3,32,29,2,13,1,1,38,2,2,7,4,3,0
5,14,11,29,2,9,4,1,57,1,2,7,2,2,0
5,6,12,29,1,1,5,1,38,2,2,3,2,1,0
4,16,60,29,3,14,6,1,48,1,1,13,5,2,0
5,14,1,29,2,12,5,2,62,1,1,1,1,2,0
4,13,1,29,4,2,2,1,43,1,1,2,1,6,1
5,4,2,29,4,2,1,1,48,1,1,2,1,6,1
4,17,6,29,1,3,3,1,43,2,1,6,1,3,0
4,19,7,29,1,3,3,1,43,2,1,7,1,5,1
6,3,30,29,2,2,4,1,38,2,1,9,3,1,0
7,28,17,29,2,9,5,1,57,1,2,11,3,0,0
5,26,1,29,4,12,3,2,33,2,4,1,4,0,0
8,6,16,9,3,9,6,1,48,1,1,10,4,2,0
7,17,56,29,4,12,3,2,33,2,4,17,5,3,0
4,28,3,29,1,3,1,1,72,1,1,4,1,0,0
4,2,1,29,4,3,1,1,38,1,1,2,4,2,0
7,13,8,29,1,3,3,1,62,1,1,2,1,6,1
7,17,14,29,4,3,1,1,38,1,1,8,5,3,0
4,24,3,29,2,10,2,1,52,1,1,5,3,3,0
4,25,1,29,2,12,5,2,62,1,1,1,1,4,0
5,30,13,29,3,9,5,1,23,2,1,6,2,4,0
6,3,1,29,2,13,1,1,38,2,2,1,2,1,0
7,3,5,29,2,2,5,1,62,1,1,1,1,3,0
5,21,4,29,4,3,1,1,28,2,1,3,1,2,0
5,6,5,29,4,1,3,2,28,2,4,5,4,1,0
5,8,14,41,3,14,6,1,48,1,1,2,1,3,0
7,23,1,29,1,3,4,1,38,2,1,2,1,2,0
5,5,5,29,2,11,2,1,57,1,2,3,2,0,0
4,28,22,29,1,3,3,1,55,1,2,8,3,0,0
5,23,66,9,3,5,2,2,52,1,4,20,4,4,0
5,21,9,29,2,11,2,1,57,1,2,8,3,2,0
5,5,19,29,1,6,1,1,62,1,3,9,3,0,0
5,27,6,29,3,14,2,2,28,2,3,2,3,1,0
7,26,4,29,2,2,4,1,43,2,1,3,1,5,1
6,2,1,29,1,3,2,1,43,2,1,2,1,0,0
8,9,14,9,2,9,5,1,57,1,2,27,4,5,1
6,8,7,9,3,13,3,1,48,1,1,4,1,6,1
6,27,5,24,4,2,6,2,33,2,4,6,5,4,0
4,8,1,29,3,2,3,2,48,1,1,2,3,1,0
8,5,2,29,4,7,2,1,43,1,5,1,5,1,0
4,22,14,29,2,11,2,1,57,1,2,5,2,1,0
4,23,1,29,2,4,3,2,52,1,1,3,4,2,0
7,28,18,29,4,11,1,2,33,2,5,7,5,0,0
4,2,5,44,2,14,2,2,52,1,1,4,2,2,0
4,14,2,29,4,3,2,1,23,2,1,1,1,0,0
6,18,2,24,3,14,3,1,55,1,3,1,3,2,0
7,9,8,29,1,3,4,1,62,1,1,2,1,2,0
7,14,3,29,3,12,1,1,43,1,1,1,1,0,0
7,25,7,29,4,4,2,1,38,1,1,6,2,4,0
7,10,14,29,3,9,5,2,20,2,3,6,4,3,0
6,10,46,9,1,2,5,1,38,2,2,28,4,1,0
7,22,2,36,3,9,6,1,48,1,1,4,3,1,0
4,23,12,29,2,12,1,1,67,1,2,4,2,2,0
7,14,5,29,4,4,3,2,23,2,1,1,1,0,0
7,10,3,29,4,2,6,2,38,1,3,3,5,3,0
4,2,3,29,2,2,2,1,52,1,1,8,5,2,0
6,6,14,29,3,2,5,1,33,2,2,4,2,4,0
6,24,20,29,1,3,1,1,72,1,1,11,4,1,0
4,2,12,9,2,12,1,1,52,1,1,5,1,2,0
6,24,1,29,2,12,1,1,52,1,1,3,1,1,0
5,9,15,29,2,14,2,2,52,1,1,6,2,4,0
5,22,3,29,2,13,1,1,38,2,2,5,2,3,0
5,6,6,29,2,9,5,1,57,1,2,1,2,1,0
7,28,1,29,3,3,2,1,43,1,2,3,3,0,0
4,15,16,29,1,6,5,2,62,1,2,4,2,1,0
4,20,8,29,3,12,1,1,43,1,1,8,2,6,1
6,12,106,29,4,11,6,2,23,2,3,23,5,3,0
5,4,3,29,3,6,1,2,57,1,4,1,4,6,1
6,8,37,29,3,13,3,1,48,1,1,8,5,6,1
4,25,2,29,1,6,1,1,62,1,3,1,3,4,0
7,18,3,29,3,2,4,2,28,2,2,2,3,4,0
8,5,18,29,2,7,2,1,38,2,2,7,5,1,0
5,12,19,29,1,3,3,1,55,1,2,3,2,0,0
4,28,4,29,2,2,4,1,67,1,1,2,1,0,0
7,4,6,9,1,2,6,1,38,2,2,2,3,4,0
5,15,4,29,4,2,1,1,48,1,1,1,1,3,0
6,1,1,29,2,10,2,1,52,1,1,5,2,6,1
5,7,10,29,2,2,4,1,38,2,1,3,2,2,0
7,20,1,29,4,2,2,1,43,1,1,1,1,6,1
8,9,13,29,4,6,3,2,33,2,2,7,5,5,1
4,23,58,29,3,14,3,1,28,2,2,14,4,2,0
5,5,43,29,1,14,5,2,33,2,1,9,3,0,0
7,27,11,29,4,3,1,1,38,1,1,2,2,6,1
4,8,5,29,4,14,4,1,28,2,3,2,3,1,0
7,3,27,29,1,3,2,1,43,2,1,9,1,3,0
7,2,2,29,1,1,6,1,33,2,1,6,2,2,0
7,18,6,29,1,3,2,2,38,2,1,3,1,4,0
7,21,1,29,3,2,3,2,48,1,1,2,1,0,0
4,9,15,29,3,13,3,1,48,1,1,3,2,2,0
5,5,2,29,2,10,2,1,52,1,1,1,1,0,0
4,1,8,29,1,1,6,1,33,2,1,2,2,1,0
4,9,17,29,2,9,4,1,57,1,2,2,2,2,0
8,12,1,29,2,2,2,1,52,1,1,1,1,1,0
6,24,3,29,2,11,2,1,57,1,2,5,2,1,0
6,29,16,24,2,11,2,1,57,1,2,10,4,6,1
4,1,1,29,4,7,6,1,33,2,1,2,1,1,0
4,2,3,29,3,5,2,2,52,1,4,4,4,2,0
4,22,6,29,4,9,4,2,33,2,3,3,3,1,0
8,5,4,29,4,4,3,1,43,1,2,7,5,1,0
6,19,19,9,2,6,3,1,38,2,2,5,2,3,0
7,4,2,29,1,3,1,1,43,2,1,1,1,4,0
4,23,2,29,3,14,4,1,43,1,1,2,2,2,0
4,11,12,29,3,9,6,1,50,1,2,4,3,4,0
5,14,7,9,1,4,2,1,43,2,3,4,3,2,0
7,28,2,29,1,6,1,1,62,1,3,1,3,0,0
6,29,8,29,2,7,2,1,38,2,2,3,3,6,1
5,19,3,29,2,8,1,1,43,2,2,1,2,0,0
5,14,4,29,4,2,6,1,43,1,2,7,4,2,0
5,19,10,24,4,4,2,1,43,1,3,3,4,0,0
7,28,13,29,2,7,2,1,38,2,2,11,3,0,0
4,27,13,29,2,7,2,1,38,2,2,7,2,6,1
6,7,2,29,2,12,5,2,62,1,1,1,1,5,1
6,12,114,29,4,9,4,2,43,1,4,23,5,3,0
7,29,1,29,4,4,5,2,38,1,1,1,1,1,0
7,13,1,29,4,14,6,1,33,2,4,3,4,6,1
4,10,7,29,4,9,5,1,43,1,2,6,5,3,0
4,8,19,29,3,2,3,1,33,2,2,5,3,1,0
6,1,2,29,2,7,2,1,38,2,2,3,3,6,1
4,1,3,9,1,4,6,1,38,2,1,1,1,1,0
4,2,2,29,1,3,4,1,62,1,1,1,1,2,0
7,11,2,29,4,5,4,2,33,2,2,8,4,4,0
4,12,4,29,4,12,3,2,33,2,4,5,4,5,1
5,21,9,29,2,6,6,2,38,2,1,2,1,2,0
6,6,8,29,1,2,3,1,38,2,2,2,2,4,0
8,12,8,29,2,12,5,2,62,1,1,5,1,1,0
5,27,1,46,3,4,1,2,28,2,1,1,1,1,0
8,11,1,29,1,2,4,1,38,2,1,2,1,0,0
6,4,1,29,1,3,2,2,38,2,1,3,1,2,0
5,7,3,29,3,7,6,1,48,1,2,1,2,2,0
5,26,13,29,4,3,2,1,23,2,1,1,1,0,0
5,6,7,29,3,4,2,1,48,1,1,3,1,1,0
4,15,3,29,1,1,1,1,62,1,2,1,2,1,0
8,11,5,29,4,4,4,1,33,2,2,2,2,0,0
6,26,1,29,1,1,6,1,33,2,1,1,1,3,0
6,25,12,29,1,4,6,1,38,2,1,7,1,2,0
8,5,2,29,3,4,1,2,28,2,1,3,1,1,0
8,3,163,29,3,2,4,2,48,1,2,38,5,6,1
6,3,3,29,2,10,2,1,52,1,1,1,1,1,0
6,10,3,29,1,2,4,1,60,1,2,2,2,1,0
7,27,22,29,4,4,3,1,43,1,2,10,5,6,1
7,16,13,29,1,1,1,1,62,1,2,4,2,2,0
6,9,8,29,2,6,5,1,38,2,2,4,2,0,0
6,22,3,29,2,2,5,1,62,1,1,7,4,6,1
7,24,7,9,1,3,3,1,43,2,1,3,1,3,0
4,15,3,9,3,13,2,1,28,2,3,1,3,1,0
5,17,1,29,2,9,5,1,38,2,1,2,2,5,1
6,27,14,29,2,13,3,1,57,1,2,6,2,4,0
4,4,27,29,4,4,4,1,33,2,2,12,5,4,0
4,8,23,29,1,3,2,1,43,2,1,13,4,1,0
5,28,9,29,3,11,2,1,48,1,1,1,1,2,0
5,26,5,29,1,3,3,1,82,1,1,7,4,0,0
4,2,6,29,1,14,6,2,33,2,2,3,2,2,0
5,14,3,29,1,2,4,1,38,2,1,1,1,2,0
5,6,6,44,1,1,6,1,33,2,1,6,3,1,0
7,17,10,29,3,13,6,1,28,2,1,4,3,3,0
6,30,2,29,3,12,1,1,48,1,2,2,2,0,0
6,6,9,29,4,3,1,1,38,1,1,4,1,4,0
7,27,10,29,1,2,5,1,38,2,2,5,3,6,1
7,16,2,29,2,12,1,1,52,1,1,2,1,2,0
4,21,12,29,1,2,6,1,62,1,1,7,3,0,0
6,21,2,29,1,3,3,1,82,1,1,10,3,5,1
4,22,7,29,4,11,3,2,28,2,3,3,5,1,0
6,6,7,24,2,2,3,1,57,1,2,3,2,4,0
5,27,5,29,3,6,1,2,57,1,4,3,4,1,0
5,18,13,29,1,1,4,2,43,2,2,6,3,6,1
5,25,39,29,3,9,6,1,48,1,1,12,4,6,1
4,11,5,29,1,1,4,2,43,2,2,4,2,4,0
5,17,3,29,3,12,1,1,43,1,1,2,3,5,1
4,1,5,24,2,7,2,1,38,2,2,2,2,1,0
8,1,13,29,4,4,4,1,33,2,1,5,1,4,0
5,7,4,29,4,2,3,1,28,2,1,5,1,2,0
7,21,5,9,3,13,1,1,48,1,4,2,4,0,0
4,8,16,29,3,6,4,1,28,2,3,5,3,1,0
4,5,3,29,1,3,3,1,82,1,1,2,1,5,1
4,1,11,24,2,6,5,1,38,2,2,1,2,1,0
4,2,2,29,2,7,2,1,38,2,2,1,2,2,0
4,18,15,29,1,6,4,1,38,2,2,14,4,4,0
4,28,5,29,1,3,1,1,72,1,1,1,1,0,0
6,4,16,29,3,14,6,1,43,1,2,12,5,2,0
6,13,1,29,2,13,3,1,57,1,2,2,2,4,0
4,19,9,9,3,12,1,1,43,1,1,4,4,5,1
4,30,38,29,2,6,5,2,33,2,2,10,3,2,0
4,12,14,24,3,12,2,1,33,2,2,4,3,5,1
7,9,1,29,1,3,2,1,43,2,1,2,1,2,0
7,17,2,29,2,3,1,2,57,1,1,3,2,3,0
7,10,10,29,2,10,2,1,52,1,1,1,1,3,0
4,18,8,29,2,6,3,1,38,2,1,4,2,4,0
4,16,9,29,3,2,6,1,38,2,3,8,5,2,0
4,2,6,29,1,14,6,2,33,2,2,1,2,2,0
5,30,5,29,3,14,6,1,38,2,3,5,4,4,0
4,19,5,29,2,11,2,1,57,1,2,2,2,5,1
4,16,4,29,4,14,1,1,43,1,3,4,3,2,0
7,29,6,29,3,5,2,2,52,1,4,4,4,1,0
8,9,1,29,1,2,4,1,38,2,1,1,1,5,1
7,16,10,29,1,3,2,1,43,2,1,3,2,2,0
5,14,7,21,3,3,2,1,43,1,2,3,2,2,0
5,4,60,9,4,2,2,2,38,1,4,17,4,6,1
8,11,15,29,2,6,5,1,38,2,2,10,4,0,0
4,5,1,9,1,2,5,1,38,2,2,2,2,5,1
4,3,7,29,1,4,2,2,38,2,3,3,4,3,0
4,19,4,29,2,2,4,1,67,1,1,5,1,5,1
8,8,1,29,3,5,1,2,33,2,4,1,4,4,0
6,19,2,29,3,4,2,1,48,1,1,6,1,3,0
7,26,2,29,1,2,6,1,62,1,1,3,4,5,1
5,7,1,29,1,2,1,2,38,2,2,1,2,2,0
6,25,1,9,1,3,2,1,43,2,1,1,1,2,0
8,7,1,29,3,2,3,1,33,2,2,1,2,3,0
